episode,player,total_reward,steps_played,won
6940_B,B,1002.0,4.0,B
6941_W,W,2.0,8.0,B
6941_B,B,1004.0,6.0,B
6942_W,W,-8.0,20.0,B
6942_B,B,984.0,28.0,B
6943_W,W,995.0,19.0,W
6943_B,B,0.0,12.0,W
6944_W,W,999.0,13.0,W
6944_B,B,-33.0,43.0,W
6945_W,W,990.0,22.0,W
6945_B,B,4.0,6.0,W
6946_W,W,1.0,5.0,B
6946_B,B,1002.0,4.0,B
6947_W,W,1002.0,10.0,W
6947_B,B,-3.0,13.0,W
6948_W,W,2.0,6.0,B
6948_B,B,994.0,14.0,B
6949_W,W,-2.0,12.0,B
6949_B,B,994.0,16.0,B
6950_W,W,996.0,14.0,W
6950_B,B,-6.0,14.0,W
6951_W,W,984.0,26.0,W
6951_B,B,-4.0,12.0,W
6952_W,W,990.0,18.0,W
6952_B,B,2.0,4.0,W
6953_W,W,996.0,16.0,W
6953_B,B,4.0,6.0,W
6954_W,W,-1006.0,16.0,B
6954_B,B,-9.0,17.0,B
6955_W,W,1002.0,10.0,W
6955_B,B,0.0,10.0,W
6956_W,W,1.0,9.0,B
6956_B,B,989.0,21.0,B
6957_W,W,-10.0,20.0,B
6957_B,B,991.0,19.0,B
6958_W,W,-1.0,11.0,B
6958_B,B,985.0,25.0,B
6959_W,W,2.0,4.0,B
6959_B,B,1003.0,3.0,B
6960_W,W,3.0,7.0,B
6960_B,B,991.0,19.0,B
6961_W,W,-4.0,12.0,B
6961_B,B,988.0,20.0,B
6962_W,W,-11.0,23.0,B
6962_B,B,982.0,30.0,B
6963_W,W,-1.0,11.0,B
6963_B,B,994.0,16.0,B
6964_W,W,-12.0,24.0,B
6964_B,B,979.0,33.0,B
6965_W,W,-10.0,20.0,B
6965_B,B,1001.0,9.0,B
6966_W,W,995.0,19.0,W
6966_B,B,0.0,12.0,W
6967_W,W,-3.0,11.0,B
6967_B,B,999.0,9.0,B
6968_W,W,-7.0,17.0,B
6968_B,B,996.0,14.0,B
6969_W,W,1004.0,4.0,W
6969_B,B,-2.0,8.0,W
6970_W,W,991.0,19.0,W
6970_B,B,-16.0,24.0,W
6971_W,W,995.0,17.0,W
6971_B,B,-13.0,23.0,W
6972_W,W,1000.0,8.0,W
6972_B,B,2.0,4.0,W
6973_W,W,-4.0,14.0,B
6973_B,B,1000.0,10.0,B
6974_W,W,-7.0,15.0,B
6974_B,B,996.0,12.0,B
6975_W,W,-998.0,8.0,B
6975_B,B,-1.0,9.0,B
6976_W,W,2.0,4.0,B
6976_B,B,995.0,11.0,B
6977_W,W,983.0,29.0,W
6977_B,B,1.0,9.0,W
6978_W,W,-7.0,19.0,B
6978_B,B,976.0,36.0,B
6979_W,W,996.0,20.0,W
6979_B,B,2.0,12.0,W
6980_W,W,996.0,18.0,W
6980_B,B,3.0,9.0,W
6981_W,W,999.0,9.0,W
6981_B,B,-1.0,7.0,W
6982_W,W,986.0,26.0,W
6982_B,B,3.0,7.0,W
6983_W,W,0.0,8.0,B
6983_B,B,997.0,11.0,B
6984_W,W,-7.0,17.0,B
6984_B,B,988.0,22.0,B
6985_W,W,1002.0,8.0,W
6985_B,B,-7.0,15.0,W
6986_W,W,-5.0,15.0,B
6986_B,B,998.0,12.0,B
6987_W,W,993.0,15.0,W
6987_B,B,2.0,4.0,W
6988_W,W,0.0,10.0,B
6988_B,B,986.0,24.0,B
6989_W,W,-37.0,49.0,B
6989_B,B,983.0,29.0,B
6990_W,W,994.0,14.0,W
6990_B,B,3.0,3.0,W
6991_W,W,1003.0,7.0,W
6991_B,B,0.0,8.0,W
6992_W,W,-1004.0,14.0,B
6992_B,B,0.0,8.0,B
6993_W,W,-7.0,15.0,B
6993_B,B,993.0,15.0,B
6994_W,W,989.0,23.0,W
6994_B,B,-11.0,21.0,W
6995_W,W,997.0,11.0,W
6995_B,B,-5.0,11.0,W
6996_W,W,972.0,40.0,W
6996_B,B,-14.0,24.0,W
6997_W,W,-1012.0,22.0,B
6997_B,B,-12.0,20.0,B
6998_W,W,-15.0,25.0,B
6998_B,B,989.0,21.0,B
6999_W,W,-1.0,15.0,B
6999_B,B,999.0,15.0,B
7000_W,W,-998.0,8.0,B
7000_B,B,-10.0,18.0,B
7001_W,W,1003.0,11.0,W
7001_B,B,3.0,9.0,W
7002_W,W,1002.0,4.0,W
7002_B,B,2.0,2.0,W
7003_W,W,-5.0,13.0,B
7003_B,B,990.0,18.0,B
7004_W,W,982.0,30.0,W
7004_B,B,-2.0,12.0,W
7005_W,W,-4.0,16.0,B
7005_B,B,1004.0,8.0,B
7006_W,W,995.0,17.0,W
7006_B,B,-1.0,11.0,W
7007_W,W,985.0,27.0,W
7007_B,B,-16.0,26.0,W
7008_W,W,-12.0,24.0,B
7008_B,B,979.0,33.0,B
7009_W,W,-1004.0,14.0,B
7009_B,B,-4.0,12.0,B
7010_W,W,997.0,17.0,W
7010_B,B,3.0,9.0,W
7011_W,W,-18.0,32.0,B
7011_B,B,998.0,16.0,B
7012_W,W,1.0,11.0,B
7012_B,B,993.0,19.0,B
7013_W,W,986.0,22.0,W
7013_B,B,1.0,5.0,W
7014_W,W,1001.0,5.0,W
7014_B,B,-5.0,9.0,W
7015_W,W,-1016.0,28.0,B
7015_B,B,-2.0,12.0,B
7016_W,W,990.0,20.0,W
7016_B,B,-5.0,13.0,W
7017_W,W,1000.0,8.0,W
7017_B,B,2.0,4.0,W
7018_W,W,-14.0,26.0,B
7018_B,B,994.0,18.0,B
7019_W,W,988.0,26.0,W
7019_B,B,-4.0,16.0,W
7020_W,W,0.0,6.0,B
7020_B,B,1002.0,4.0,B
7021_W,W,992.0,18.0,W
7021_B,B,1.0,7.0,W
7022_W,W,-1022.0,32.0,B
7022_B,B,0.0,8.0,B
7023_W,W,974.0,40.0,W
7023_B,B,2.0,10.0,W
7024_W,W,996.0,16.0,W
7024_B,B,-1.0,11.0,W
7025_W,W,-8.0,16.0,B
7025_B,B,992.0,16.0,B
7026_W,W,1005.0,7.0,W
7026_B,B,-8.0,18.0,W
7027_W,W,-11.0,17.0,B
7027_B,B,991.0,15.0,B
7028_W,W,1002.0,6.0,W
7028_B,B,-6.0,12.0,W
7029_W,W,999.0,11.0,W
7029_B,B,-7.0,15.0,W
7030_W,W,1.0,7.0,B
7030_B,B,1000.0,8.0,B
7031_W,W,989.0,25.0,W
7031_B,B,-26.0,38.0,W
7032_W,W,995.0,19.0,W
7032_B,B,-8.0,20.0,W
7033_W,W,-1008.0,18.0,B
7033_B,B,-1.0,9.0,B
7034_W,W,2.0,4.0,B
7034_B,B,1000.0,6.0,B
7035_W,W,-5.0,11.0,B
7035_B,B,1001.0,5.0,B
7036_W,W,1000.0,10.0,W
7036_B,B,-7.0,15.0,W
7037_W,W,996.0,10.0,W
7037_B,B,0.0,4.0,W
7038_W,W,1000.0,6.0,W
7038_B,B,-3.0,7.0,W
7039_W,W,1002.0,6.0,W
7039_B,B,-2.0,8.0,W
7040_W,W,995.0,17.0,W
7040_B,B,-1.0,11.0,W
7041_W,W,994.0,14.0,W
7041_B,B,-7.0,13.0,W
7042_W,W,-42.0,54.0,B
7042_B,B,989.0,23.0,B
7043_W,W,-12.0,20.0,B
7043_B,B,978.0,30.0,B
7044_W,W,995.0,15.0,W
7044_B,B,-6.0,14.0,W
7045_W,W,991.0,19.0,W
7045_B,B,2.0,6.0,W
7046_W,W,1.0,9.0,B
7046_B,B,1003.0,7.0,B
7047_W,W,1001.0,9.0,W
7047_B,B,-2.0,10.0,W
7048_W,W,-3.0,9.0,B
7048_B,B,997.0,9.0,B
7049_W,W,-6.0,16.0,B
7049_B,B,999.0,11.0,B
7050_W,W,-10.0,22.0,B
7050_B,B,993.0,19.0,B
7051_W,W,996.0,12.0,W
7051_B,B,-9.0,15.0,W
7052_W,W,992.0,16.0,W
7052_B,B,-2.0,8.0,W
7053_W,W,-3.0,11.0,B
7053_B,B,1003.0,5.0,B
7054_W,W,998.0,16.0,W
7054_B,B,-5.0,17.0,W
7055_W,W,-4.0,16.0,B
7055_B,B,988.0,24.0,B
7056_W,W,-1.0,11.0,B
7056_B,B,996.0,14.0,B
7057_W,W,1001.0,7.0,W
7057_B,B,-4.0,10.0,W
7058_W,W,-14.0,26.0,B
7058_B,B,998.0,14.0,B
7059_W,W,-7.0,15.0,B
7059_B,B,993.0,15.0,B
7060_W,W,-2.0,10.0,B
7060_B,B,991.0,17.0,B
7061_W,W,-19.0,29.0,B
7061_B,B,993.0,17.0,B
7062_W,W,-8.0,20.0,B
7062_B,B,981.0,31.0,B
7063_W,W,3.0,5.0,B
7063_B,B,1003.0,5.0,B
7064_W,W,-5.0,13.0,B
7064_B,B,1002.0,6.0,B
7065_W,W,-4.0,14.0,B
7065_B,B,1002.0,8.0,B
7066_W,W,-21.0,29.0,B
7066_B,B,1002.0,6.0,B
7067_W,W,989.0,23.0,W
7067_B,B,-10.0,20.0,W
7068_W,W,-2.0,10.0,B
7068_B,B,988.0,20.0,B
7069_W,W,-12.0,24.0,B
7069_B,B,994.0,18.0,B
7070_W,W,992.0,22.0,W
7070_B,B,-7.0,19.0,W
7071_W,W,-7.0,17.0,B
7071_B,B,995.0,15.0,B
7072_W,W,-14.0,28.0,B
7072_B,B,979.0,35.0,B
7073_W,W,-24.0,34.0,B
7073_B,B,989.0,21.0,B
7074_W,W,-6.0,16.0,B
7074_B,B,990.0,20.0,B
7075_W,W,997.0,15.0,W
7075_B,B,3.0,7.0,W
7076_W,W,-1005.0,15.0,B
7076_B,B,0.0,8.0,B
7077_W,W,-12.0,20.0,B
7077_B,B,997.0,11.0,B
7078_W,W,997.0,9.0,W
7078_B,B,-3.0,7.0,W
7079_W,W,-4.0,14.0,B
7079_B,B,996.0,14.0,B
7080_W,W,-12.0,22.0,B
7080_B,B,996.0,14.0,B
7081_W,W,0.0,10.0,B
7081_B,B,1001.0,9.0,B
7082_W,W,997.0,11.0,W
7082_B,B,2.0,4.0,W
7083_W,W,-6.0,18.0,B
7083_B,B,982.0,30.0,B
7084_W,W,-5.0,13.0,B
7084_B,B,995.0,13.0,B
7085_W,W,988.0,22.0,W
7085_B,B,-10.0,18.0,W
7086_W,W,977.0,35.0,W
7086_B,B,-1.0,11.0,W
7087_W,W,-8.0,18.0,B
7087_B,B,996.0,14.0,B
7088_W,W,993.0,15.0,W
7088_B,B,0.0,6.0,W
7089_W,W,3.0,9.0,B
7089_B,B,1003.0,9.0,B
7090_W,W,999.0,15.0,W
7090_B,B,-5.0,17.0,W
7091_W,W,0.0,10.0,B
7091_B,B,1002.0,8.0,B
7092_W,W,-4.0,16.0,B
7092_B,B,996.0,16.0,B
7093_W,W,1000.0,12.0,W
7093_B,B,-5.0,15.0,W
7094_W,W,1003.0,9.0,W
7094_B,B,-23.0,33.0,W
7095_W,W,-10.0,24.0,B
7095_B,B,986.0,28.0,B
7096_W,W,1.0,7.0,B
7096_B,B,993.0,15.0,B
7097_W,W,-6.0,18.0,B
7097_B,B,990.0,22.0,B
7098_W,W,0.0,8.0,B
7098_B,B,997.0,11.0,B
7099_W,W,992.0,14.0,W
7099_B,B,-3.0,7.0,W
7100_W,W,999.0,15.0,W
7100_B,B,2.0,10.0,W
7101_W,W,-1000.0,10.0,B
7101_B,B,-4.0,12.0,B
7102_W,W,969.0,43.0,W
7102_B,B,2.0,8.0,W
7103_W,W,-7.0,19.0,B
7103_B,B,983.0,29.0,B
7104_W,W,997.0,13.0,W
7104_B,B,1.0,7.0,W
7105_W,W,992.0,22.0,W
7105_B,B,2.0,10.0,W
7106_W,W,-8.0,20.0,B
7106_B,B,980.0,32.0,B
7107_W,W,995.0,19.0,W
7107_B,B,-3.0,15.0,W
7108_W,W,-1009.0,21.0,B
7108_B,B,-1.0,11.0,B
7109_W,W,997.0,17.0,W
7109_B,B,-3.0,15.0,W
7110_W,W,1002.0,4.0,W
7110_B,B,-4.0,8.0,W
7111_W,W,-12.0,24.0,B
7111_B,B,979.0,33.0,B
7112_W,W,1000.0,12.0,W
7112_B,B,-3.0,13.0,W
7113_W,W,4.0,8.0,B
7113_B,B,990.0,22.0,B
7114_W,W,994.0,20.0,W
7114_B,B,5.0,7.0,W
7115_W,W,993.0,15.0,W
7115_B,B,-5.0,11.0,W
7116_W,W,-15.0,29.0,B
7116_B,B,989.0,25.0,B
7117_W,W,-2.0,12.0,B
7117_B,B,1002.0,8.0,B
7118_W,W,-1020.0,30.0,B
7118_B,B,-17.0,25.0,B
7119_W,W,997.0,17.0,W
7119_B,B,2.0,10.0,W
7120_W,W,989.0,23.0,W
7120_B,B,-47.0,57.0,W
7121_W,W,2.0,6.0,B
7121_B,B,997.0,11.0,B
7122_W,W,1004.0,8.0,W
7122_B,B,2.0,8.0,W
7123_W,W,-5.0,17.0,B
7123_B,B,987.0,25.0,B
7124_W,W,0.0,10.0,B
7124_B,B,997.0,13.0,B
7125_W,W,1.0,5.0,B
7125_B,B,1000.0,6.0,B
7126_W,W,1001.0,7.0,W
7126_B,B,-2.0,8.0,W
7127_W,W,987.0,23.0,W
7127_B,B,-1.0,9.0,W
7128_W,W,-1.0,11.0,B
7128_B,B,990.0,20.0,B
7129_W,W,-4.0,12.0,B
7129_B,B,992.0,16.0,B
7130_W,W,-1023.0,33.0,B
7130_B,B,-1.0,9.0,B
7131_W,W,995.0,13.0,W
7131_B,B,-6.0,12.0,W
7132_W,W,-999.0,9.0,B
7132_B,B,-2.0,10.0,B
7133_W,W,993.0,17.0,W
7133_B,B,-7.0,15.0,W
7134_W,W,-6.0,14.0,B
7134_B,B,1001.0,7.0,B
7135_W,W,-8.0,18.0,B
7135_B,B,986.0,24.0,B
7136_W,W,-2.0,14.0,B
7136_B,B,986.0,26.0,B
7137_W,W,0.0,8.0,B
7137_B,B,997.0,11.0,B
7138_W,W,993.0,15.0,W
7138_B,B,2.0,4.0,W
7139_W,W,0.0,10.0,B
7139_B,B,996.0,14.0,B
7140_W,W,989.0,25.0,W
7140_B,B,4.0,8.0,W
7141_W,W,1.0,9.0,B
7141_B,B,996.0,14.0,B
7142_W,W,-11.0,21.0,B
7142_B,B,996.0,14.0,B
7143_W,W,-3.0,9.0,B
7143_B,B,995.0,11.0,B
7144_W,W,-5.0,17.0,B
7144_B,B,981.0,31.0,B
7145_W,W,-5.0,15.0,B
7145_B,B,998.0,12.0,B
7146_W,W,984.0,30.0,W
7146_B,B,-16.0,28.0,W
7147_W,W,-1.0,11.0,B
7147_B,B,998.0,12.0,B
7148_W,W,997.0,11.0,W
7148_B,B,2.0,4.0,W
7149_W,W,-14.0,26.0,B
7149_B,B,998.0,14.0,B
7150_W,W,989.0,23.0,W
7150_B,B,-3.0,13.0,W
7151_W,W,-5.0,15.0,B
7151_B,B,999.0,11.0,B
7152_W,W,995.0,15.0,W
7152_B,B,-9.0,17.0,W
7153_W,W,998.0,14.0,W
7153_B,B,-12.0,22.0,W
7154_W,W,991.0,21.0,W
7154_B,B,4.0,6.0,W
7155_W,W,992.0,22.0,W
7155_B,B,1.0,11.0,W
7156_W,W,2.0,4.0,B
7156_B,B,1001.0,5.0,B
7157_W,W,977.0,35.0,W
7157_B,B,-20.0,30.0,W
7158_W,W,1001.0,13.0,W
7158_B,B,-10.0,22.0,W
7159_W,W,1003.0,7.0,W
7159_B,B,-10.0,18.0,W
7160_W,W,-5.0,11.0,B
7160_B,B,1001.0,5.0,B
7161_W,W,985.0,25.0,W
7161_B,B,-1.0,9.0,W
7162_W,W,996.0,12.0,W
7162_B,B,1.0,5.0,W
7163_W,W,-6.0,16.0,W
7163_B,B,-1004.0,14.0,W
7164_W,W,4.0,6.0,B
7164_B,B,998.0,12.0,B
7165_W,W,-7.0,21.0,B
7165_B,B,1004.0,10.0,B
7166_W,W,3.0,5.0,B
7166_B,B,993.0,15.0,B
7167_W,W,-5.0,17.0,B
7167_B,B,993.0,19.0,B
7168_W,W,-8.0,18.0,B
7168_B,B,984.0,26.0,B
7169_W,W,3.0,9.0,B
7169_B,B,997.0,15.0,B
7170_W,W,-2.0,10.0,B
7170_B,B,986.0,22.0,B
7171_W,W,-1.0,9.0,B
7171_B,B,1001.0,7.0,B
7172_W,W,999.0,11.0,W
7172_B,B,-2.0,10.0,W
7173_W,W,-8.0,20.0,B
7173_B,B,997.0,15.0,B
7174_W,W,-10.0,20.0,B
7174_B,B,983.0,27.0,B
7175_W,W,984.0,26.0,W
7175_B,B,-3.0,11.0,W
7176_W,W,0.0,8.0,B
7176_B,B,999.0,9.0,B
7177_W,W,976.0,36.0,W
7177_B,B,-13.0,23.0,W
7178_W,W,995.0,11.0,W
7178_B,B,-5.0,9.0,W
7179_W,W,-6.0,18.0,B
7179_B,B,987.0,25.0,B
7180_W,W,-6.0,16.0,B
7180_B,B,984.0,26.0,B
7181_W,W,990.0,24.0,W
7181_B,B,3.0,9.0,W
7182_W,W,998.0,14.0,W
7182_B,B,-9.0,19.0,W
7183_W,W,4.0,6.0,B
7183_B,B,1000.0,10.0,B
7184_W,W,-13.0,25.0,B
7184_B,B,1000.0,12.0,B
7185_W,W,-21.0,29.0,B
7185_B,B,996.0,12.0,B
7186_W,W,-1.0,11.0,B
7186_B,B,993.0,17.0,B
7187_W,W,-1.0,13.0,B
7187_B,B,985.0,27.0,B
7188_W,W,-1015.0,25.0,B
7188_B,B,-9.0,17.0,B
7189_W,W,-2.0,8.0,B
7189_B,B,998.0,8.0,B
7190_W,W,995.0,13.0,W
7190_B,B,-6.0,12.0,W
7191_W,W,-11.0,23.0,B
7191_B,B,1000.0,12.0,B
7192_W,W,991.0,19.0,W
7192_B,B,-2.0,10.0,W
7193_W,W,990.0,22.0,W
7193_B,B,-2.0,12.0,W
7194_W,W,-8.0,20.0,B
7194_B,B,997.0,15.0,B
7195_W,W,-1017.0,27.0,B
7195_B,B,-4.0,12.0,B
7196_W,W,-3.0,11.0,B
7196_B,B,1001.0,7.0,B
7197_W,W,-9.0,21.0,B
7197_B,B,997.0,15.0,B
7198_W,W,-1000.0,12.0,B
7198_B,B,-7.0,17.0,B
7199_W,W,999.0,9.0,W
7199_B,B,-12.0,18.0,W
7200_W,W,-12.0,24.0,B
7200_B,B,992.0,20.0,B
7201_W,W,1002.0,8.0,W
7201_B,B,-2.0,10.0,W
7202_W,W,-5.0,15.0,B
7202_B,B,1004.0,6.0,B
7203_W,W,-1002.0,14.0,B
7203_B,B,-2.0,12.0,B
7204_W,W,-1000.0,10.0,B
7204_B,B,1.0,7.0,B
7205_W,W,-10.0,22.0,B
7205_B,B,976.0,36.0,B
7206_W,W,985.0,29.0,W
7206_B,B,-1.0,13.0,W
7207_W,W,-3.0,13.0,B
7207_B,B,994.0,16.0,B
7208_W,W,1004.0,8.0,W
7208_B,B,-18.0,28.0,W
7209_W,W,-5.0,17.0,B
7209_B,B,999.0,13.0,B
7210_W,W,0.0,10.0,B
7210_B,B,999.0,11.0,B
7211_W,W,986.0,26.0,W
7211_B,B,-3.0,13.0,W
7212_W,W,981.0,31.0,W
7212_B,B,-15.0,25.0,W
7213_W,W,990.0,24.0,W
7213_B,B,1.0,11.0,W
7214_W,W,991.0,21.0,W
7214_B,B,-4.0,14.0,W
7215_W,W,1004.0,4.0,W
7215_B,B,-8.0,14.0,W
7216_W,W,1002.0,4.0,W
7216_B,B,0.0,4.0,W
7217_W,W,-11.0,23.0,B
7217_B,B,991.0,21.0,B
7218_W,W,988.0,24.0,W
7218_B,B,0.0,10.0,W
7219_W,W,991.0,23.0,W
7219_B,B,0.0,12.0,W
7220_W,W,1001.0,5.0,W
7220_B,B,-1.0,5.0,W
7221_W,W,1000.0,12.0,W
7221_B,B,-1.0,11.0,W
7222_W,W,996.0,18.0,W
7222_B,B,-3.0,15.0,W
7223_W,W,2.0,6.0,B
7223_B,B,996.0,12.0,B
7224_W,W,1003.0,3.0,W
7224_B,B,0.0,4.0,W
7225_W,W,-14.0,26.0,B
7225_B,B,993.0,19.0,B
7226_W,W,1003.0,3.0,W
7226_B,B,-2.0,6.0,W
7227_W,W,-17.0,25.0,B
7227_B,B,1004.0,4.0,B
7228_W,W,1002.0,10.0,W
7228_B,B,1.0,9.0,W
7229_W,W,993.0,21.0,W
7229_B,B,1.0,11.0,W
7230_W,W,991.0,17.0,W
7230_B,B,-6.0,12.0,W
7231_W,W,1001.0,5.0,W
7231_B,B,0.0,4.0,W
7232_W,W,990.0,26.0,W
7232_B,B,-7.0,21.0,W
7233_W,W,997.0,15.0,W
7233_B,B,-2.0,12.0,W
7234_W,W,994.0,20.0,W
7234_B,B,-15.0,27.0,W
7235_W,W,-1.0,11.0,B
7235_B,B,998.0,12.0,B
7236_W,W,995.0,17.0,W
7236_B,B,-10.0,20.0,W
7237_W,W,1004.0,10.0,W
7237_B,B,-1.0,13.0,W
7238_W,W,-1012.0,22.0,B
7238_B,B,-2.0,10.0,B
7239_W,W,-12.0,24.0,B
7239_B,B,1000.0,12.0,B
7240_W,W,-10.0,20.0,B
7240_B,B,998.0,12.0,B
7241_W,W,990.0,22.0,W
7241_B,B,-4.0,14.0,W
7242_W,W,982.0,28.0,W
7242_B,B,1.0,7.0,W
7243_W,W,1003.0,9.0,W
7243_B,B,-6.0,16.0,W
7244_W,W,997.0,15.0,W
7244_B,B,3.0,7.0,W
7245_W,W,996.0,14.0,W
7245_B,B,2.0,6.0,W
7246_W,W,994.0,18.0,W
7246_B,B,-5.0,15.0,W
7247_W,W,996.0,14.0,W
7247_B,B,2.0,6.0,W
7248_W,W,984.0,28.0,W
7248_B,B,-12.0,22.0,W
7249_W,W,-999.0,9.0,B
7249_B,B,0.0,8.0,B
7250_W,W,-6.0,16.0,B
7250_B,B,999.0,11.0,B
7251_W,W,-5.0,15.0,B
7251_B,B,993.0,17.0,B
7252_W,W,994.0,18.0,W
7252_B,B,-2.0,12.0,W
7253_W,W,-5.0,17.0,B
7253_B,B,997.0,15.0,B
7254_W,W,-13.0,23.0,B
7254_B,B,1001.0,9.0,B
7255_W,W,-3.0,11.0,B
7255_B,B,998.0,10.0,B
7256_W,W,999.0,9.0,W
7256_B,B,-5.0,11.0,W
7257_W,W,1002.0,12.0,W
7257_B,B,-28.0,40.0,W
7258_W,W,-7.0,19.0,B
7258_B,B,998.0,14.0,B
7259_W,W,996.0,10.0,W
7259_B,B,2.0,2.0,W
7260_W,W,1003.0,7.0,W
7260_B,B,0.0,8.0,W
7261_W,W,-4.0,18.0,B
7261_B,B,999.0,15.0,B
7262_W,W,-999.0,9.0,B
7262_B,B,-2.0,10.0,B
7263_W,W,991.0,21.0,W
7263_B,B,-22.0,32.0,W
7264_W,W,1002.0,4.0,W
7264_B,B,2.0,2.0,W
7265_W,W,1004.0,8.0,W
7265_B,B,1.0,9.0,W
7266_W,W,990.0,20.0,W
7266_B,B,-2.0,10.0,W
7267_W,W,1002.0,10.0,W
7267_B,B,-1.0,11.0,W
7268_W,W,993.0,19.0,W
7268_B,B,2.0,8.0,W
7269_W,W,996.0,18.0,W
7269_B,B,-4.0,16.0,W
7270_W,W,-1019.0,29.0,B
7270_B,B,-15.0,23.0,B
7271_W,W,985.0,29.0,W
7271_B,B,-8.0,20.0,W
7272_W,W,-9.0,17.0,B
7272_B,B,994.0,14.0,B
7273_W,W,997.0,11.0,W
7273_B,B,2.0,4.0,W
7274_W,W,997.0,17.0,W
7274_B,B,2.0,10.0,W
7275_W,W,2.0,8.0,B
7275_B,B,984.0,26.0,B
7276_W,W,994.0,18.0,W
7276_B,B,-7.0,17.0,W
7277_W,W,-1004.0,14.0,B
7277_B,B,-9.0,17.0,B
7278_W,W,-13.0,23.0,B
7278_B,B,988.0,22.0,B
7279_W,W,996.0,14.0,W
7279_B,B,-28.0,36.0,W
7280_W,W,-1004.0,14.0,B
7280_B,B,-6.0,14.0,B
7281_W,W,-10.0,22.0,B
7281_B,B,989.0,23.0,B
7282_W,W,0.0,10.0,B
7282_B,B,978.0,32.0,B
7283_W,W,999.0,15.0,W
7283_B,B,-19.0,31.0,W
7284_W,W,996.0,14.0,W
7284_B,B,-2.0,10.0,W
7285_W,W,-1015.0,25.0,B
7285_B,B,-4.0,12.0,B
7286_W,W,1000.0,14.0,W
7286_B,B,-6.0,18.0,W
7287_W,W,986.0,28.0,W
7287_B,B,-11.0,23.0,W
7288_W,W,-2.0,14.0,B
7288_B,B,991.0,21.0,B
7289_W,W,989.0,21.0,W
7289_B,B,-3.0,11.0,W
7290_W,W,1001.0,9.0,W
7290_B,B,-7.0,15.0,W
7291_W,W,990.0,22.0,W
7291_B,B,-2.0,12.0,W
7292_W,W,-2.0,14.0,B
7292_B,B,991.0,21.0,B
7293_W,W,-19.0,29.0,B
7293_B,B,990.0,20.0,B
7294_W,W,-1.0,11.0,B
7294_B,B,984.0,26.0,B
7295_W,W,-5.0,17.0,B
7295_B,B,982.0,30.0,B
7296_W,W,979.0,31.0,W
7296_B,B,-7.0,15.0,W
7297_W,W,-17.0,27.0,B
7297_B,B,994.0,16.0,B
7298_W,W,-6.0,18.0,B
7298_B,B,976.0,36.0,B
7299_W,W,996.0,16.0,W
7299_B,B,0.0,10.0,W
7300_W,W,998.0,12.0,W
7300_B,B,-3.0,11.0,W
7301_W,W,1001.0,7.0,W
7301_B,B,-2.0,8.0,W
7302_W,W,1000.0,8.0,W
7302_B,B,-2.0,8.0,W
7303_W,W,991.0,21.0,W
7303_B,B,0.0,10.0,W
7304_W,W,4.0,6.0,B
7304_B,B,991.0,19.0,B
7305_W,W,-11.0,19.0,B
7305_B,B,984.0,24.0,B
7306_W,W,4.0,6.0,B
7306_B,B,998.0,12.0,B
7307_W,W,-2.0,12.0,B
7307_B,B,995.0,15.0,B
7308_W,W,1003.0,9.0,W
7308_B,B,-10.0,20.0,W
7309_W,W,1.0,7.0,B
7309_B,B,994.0,14.0,B
7310_W,W,-4.0,16.0,B
7310_B,B,1002.0,10.0,B
7311_W,W,1003.0,11.0,W
7311_B,B,-10.0,22.0,W
7312_W,W,999.0,13.0,W
7312_B,B,-5.0,15.0,W
7313_W,W,-10.0,20.0,B
7313_B,B,983.0,27.0,B
7314_W,W,1.0,5.0,B
7314_B,B,991.0,15.0,B
7315_W,W,-15.0,25.0,B
7315_B,B,994.0,16.0,B
7316_W,W,998.0,8.0,W
7316_B,B,-17.0,21.0,W
7317_W,W,999.0,11.0,W
7317_B,B,1.0,7.0,W
7318_W,W,-5.0,19.0,B
7318_B,B,994.0,20.0,B
7319_W,W,-1.0,9.0,B
7319_B,B,995.0,13.0,B
7320_W,W,977.0,35.0,W
7320_B,B,-3.0,13.0,W
7321_W,W,-3.0,15.0,B
7321_B,B,989.0,23.0,B
7322_W,W,995.0,15.0,W
7322_B,B,-3.0,11.0,W
7323_W,W,-1002.0,12.0,B
7323_B,B,1.0,7.0,B
7324_W,W,997.0,11.0,W
7324_B,B,0.0,6.0,W
7325_W,W,985.0,27.0,W
7325_B,B,-6.0,16.0,W
7326_W,W,1005.0,7.0,W
7326_B,B,-8.0,18.0,W
7327_W,W,-11.0,23.0,B
7327_B,B,986.0,26.0,B
7328_W,W,976.0,36.0,W
7328_B,B,-14.0,24.0,W
7329_W,W,981.0,31.0,W
7329_B,B,-24.0,34.0,W
7330_W,W,978.0,34.0,W
7330_B,B,0.0,10.0,W
7331_W,W,983.0,29.0,W
7331_B,B,-14.0,24.0,W
7332_W,W,-10.0,16.0,B
7332_B,B,999.0,7.0,B
7333_W,W,-4.0,16.0,B
7333_B,B,994.0,18.0,B
7334_W,W,-3.0,11.0,B
7334_B,B,997.0,11.0,B
7335_W,W,-23.0,35.0,B
7335_B,B,1000.0,12.0,B
7336_W,W,-7.0,15.0,B
7336_B,B,998.0,10.0,B
7337_W,W,1001.0,5.0,W
7337_B,B,-9.0,13.0,W
7338_W,W,-1.0,7.0,B
7338_B,B,1000.0,6.0,B
